Acquisition Date,Collection Category,Collection Number,Corner Lower Left Lat DMS,Corner Lower Left Latitude,Corner Lower Left Long DMS,Corner Lower Left Longitude,Corner Lower Right Lat DMS,Corner Lower Right Latitude,Corner Lower Right Long DMS,Corner Lower Right Longitude,Corner Upper Left Lat DMS,Corner Upper Left Latitude,Corner Upper Left Long DMS,Corner Upper Left Longitude,Corner Upper Right Lat DMS,Corner Upper Right Latitude,Corner Upper Right Long DMS,Corner Upper Right Longitude,Data Type L2,Date Acquired,Date Product Generated L1,Date Product Generated L2,Date Updated,Datum,Day/Night Indicator,Display ID,Ellipsoid,Entity ID,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Land Cloud Cover,Landsat Product Identifier L1,Landsat Product Identifier L2,Landsat Scene Identifier,NE Corner Lat,NE Corner Lat dec,NE Corner Long,NE Corner Long dec,NW Corner Lat,NW Corner Lat dec,NW Corner Long,NW Corner Long dec,Nadir/Off Nadir,Processing Software Version,Product Map Projection L1,Publication Date,Resolution,Roll Angle,SE Corner Lat,SE Corner Lat dec,SE Corner Long,SE Corner Long dec,SW Corner Lat,SW Corner Lat dec,SW Corner Long,SW Corner Long dec,Satellite,Scene Center Lat DMS,Scene Center Latitude,Scene Center Long DMS,Scene Center Longitude,Scene Cloud Cover L1,Sensor Identifier,Start Time,Station Identifier,Stop Time,Sun Azimuth L0RA,Sun Elevation L0RA,TIRS SSM Model,Target WRS Path,Target WRS Row,UTM Zone,WRS Path,WRS Row,source
,T1,2,"23°31'21.50""N",23.52264,"52°31'12.76""E",52.52021,"23°29'07.30""N",23.48536,"54°43'49.37""E",54.73038,"25°36'19.76""N",25.60549,"52°32'43.98""E",52.54555,"25°33'52.06""N",25.56446,"54°47'32.68""E",54.79241,OLI_TIRS_L2SP,12/9/2022,12/19/2022,12/19/2022,,WGS84,DAY,LC08_L2SP_161043_20221209_20221219_02_T1,WGS84,LC81610432022343LGN00,8.5,5.529,6.456,151,5,17.76,LC08_L1TP_161043_20221209_20221219_02_T1,LC08_L2SP_161043_20221209_20221219_02_T1,LC81610432022343LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"24°33'10.37""N",24.55288,"53°38'55.57""E",53.64877,7.36,OLI_TIRS,12/9/2022 6:53,LGN,12/9/2022 6:53,154.9772217,38.39847083,FINAL,161,43,39,161,43,Landsat
,T1,2,"22°04'42.82""N",22.07856,"52°11'14.53""E",52.18737,"22°02'52.76""N",22.04799,"54°22'40.51""E",54.37792,"24°09'53.28""N",24.1648,"52°12'21.13""E",52.20587,"24°07'51.56""N",24.13099,"54°25'49.62""E",54.43045,OLI_TIRS_L2SP,12/9/2022,12/19/2022,12/19/2022,,WGS84,DAY,LC08_L2SP_161044_20221209_20221219_02_T1,WGS84,LC81610442022343LGN00,8.397,5.25,6.554,490,5,6.87,LC08_L1TP_161044_20221209_20221219_02_T1,LC08_L2SP_161044_20221209_20221219_02_T1,LC81610442022343LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"23°06'46.44""N",23.1129,"53°18'07.16""E",53.30199,6.87,OLI_TIRS,12/9/2022 6:53,LGN,12/9/2022 6:53,154.2114964,39.60220628,FINAL,161,44,39,161,44,Landsat
,T1,2,"20°37'50.09""N",20.63058,"51°51'32.58""E",51.85905,"20°36'22""N",20.60611,"54°01'53.72""E",54.03159,"22°43'12.40""N",22.72011,"51°52'17.47""E",51.87152,"22°41'34.48""N",22.69291,"54°04'31.87""E",54.07552,OLI_TIRS_L2SP,12/9/2022,12/19/2022,12/19/2022,,WGS84,DAY,LC08_L2SP_161045_20221209_20221219_02_T1,WGS84,LC81610452022343LGN00,8.031,5.104,6.2,882,5,0.01,LC08_L1TP_161045_20221209_20221219_02_T1,LC08_L2SP_161045_20221209_20221219_02_T1,LC81610452022343LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"21°40'17.26""N",21.67146,"52°57'36.65""E",52.96018,0.01,OLI_TIRS,12/9/2022 6:53,LGN,12/9/2022 6:54,153.4117208,40.79687871,FINAL,161,45,39,161,45,Landsat
,T1,2,"26°21'16.96""N",26.35471,"54°45'51.55""E",54.76432,"26°22'19.74""N",26.37215,"57°04'23.45""E",57.07318,"28°28'15.78""N",28.47105,"54°43'16.61""E",54.72128,"28°29'24.43""N",28.49012,"57°04'28.52""E",57.07459,OLI_TIRS_L2SP,12/10/2022,3/18/2023,3/18/2023,,WGS84,DAY,LC09_L2SP_160041_20221210_20230318_02_T1,WGS84,LC91600412022344LGN01,8.138,5.329,6.15,550,5,17.16,LC09_L1TP_160041_20221210_20230318_02_T1,LC09_L2SP_160041_20221210_20230318_02_T1,LC91600412022344LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"27°25'52.46""N",27.43124,"55°54'35.96""E",55.90999,15.97,OLI_TIRS,12/10/2022 6:45,LGN,12/10/2022 6:46,156.3283741,35.83261509,,160,41,40,160,41,Landsat
,T1,2,"24°54'50.65""N",24.91407,"54°25'22.15""E",54.42282,"24°56'09.82""N",24.93606,"56°42'13.86""E",56.70385,"27°01'49.04""N",27.03029,"54°22'34.50""E",54.37625,"27°03'15.95""N",27.05443,"56°41'54.56""E",56.69849,OLI_TIRS_L2SP,12/10/2022,3/18/2023,3/18/2023,,WGS84,DAY,LC09_L2SP_160042_20221210_20230318_02_T1,WGS84,LC91600422022344LGN01,8.254,5.317,6.314,450,5,20.81,LC09_L1TP_160042_20221210_20230318_02_T1,LC09_L2SP_160042_20221210_20230318_02_T1,LC91600422022344LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"25°59'33.72""N",25.9927,"55°33'04.97""E",55.55138,16.65,OLI_TIRS,12/10/2022 6:46,LGN,12/10/2022 6:46,155.6232772,37.0523458,,160,42,40,160,42,Landsat
,T1,2,"23°28'13.01""N",23.47028,"54°05'05.21""E",54.08478,"23°29'46.18""N",23.49616,"56°20'34.19""E",56.34283,"25°35'30.16""N",25.59171,"54°02'07.15""E",54.03532,"25°37'12.94""N",25.62026,"56°19'53.98""E",56.33166,OLI_TIRS_L2SP,12/10/2022,3/18/2023,3/18/2023,,WGS84,DAY,LC09_L2SP_160043_20221210_20230318_02_T1,WGS84,LC91600432022344LGN01,7.319,5.196,5.155,496,5,16.6,LC09_L1TP_160043_20221210_20230318_02_T1,LC09_L2SP_160043_20221210_20230318_02_T1,LC91600432022344LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"24°33'10.58""N",24.55294,"55°11'55.36""E",55.19871,18.25,OLI_TIRS,12/10/2022 6:46,LGN,12/10/2022 6:47,154.8896511,38.26416739,,160,43,40,160,43,Landsat
,T1,2,"22°01'44.08""N",22.02891,"53°44'57.55""E",53.74932,"22°03'28.98""N",22.05805,"55°59'10.54""E",55.98626,"24°09'00.22""N",24.15006,"53°41'52.22""E",53.69784,"24°10'56.42""N",24.18234,"55°58'12.65""E",55.97018,OLI_TIRS_L2SP,12/10/2022,3/18/2023,3/18/2023,,WGS84,DAY,LC09_L2SP_160044_20221210_20230318_02_T1,WGS84,LC91600442022344LGN01,8.41,5.578,6.294,532,5,1.58,LC09_L1TP_160044_20221210_20230318_02_T1,LC09_L2SP_160044_20221210_20230318_02_T1,LC91600442022344LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"23°06'44.93""N",23.11248,"54°51'06.41""E",54.85178,1.58,OLI_TIRS,12/10/2022 6:47,LGN,12/10/2022 6:47,154.1253608,39.46703846,,160,44,40,160,44,Landsat
,T1,2,"20°35'15.11""N",20.58753,"53°25'17.58""E",53.42155,"20°37'09.05""N",20.61918,"55°38'00.13""E",55.63337,"22°42'29.95""N",22.70832,"53°22'07.75""E",53.36882,"22°44'36.85""N",22.74357,"55°36'47.45""E",55.61318,OLI_TIRS_L2SP,12/10/2022,3/18/2023,3/18/2023,,WGS84,DAY,LC09_L2SP_160045_20221210_20230318_02_T1,WGS84,LC91600452022344LGN01,7.831,5.11,5.934,928,5,0.89,LC09_L1TP_160045_20221210_20230318_02_T1,LC09_L2SP_160045_20221210_20230318_02_T1,LC91600452022344LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"21°40'16.86""N",21.67135,"54°30'36.68""E",54.51019,0.89,OLI_TIRS,12/10/2022 6:47,LGN,12/10/2022 6:48,153.3278249,40.6602761,,160,45,40,160,45,Landsat
,T1,2,"24°55'48""N",24.93,"55°57'29.20""E",55.95811,"24°55'43""N",24.92861,"58°13'30.29""E",58.22508,"27°02'13.99""N",27.03722,"55°56'21.70""E",55.93936,"27°02'08.48""N",27.03569,"58°14'49.63""E",58.24712,OLI_TIRS_L2SP,12/11/2022,12/19/2022,12/19/2022,,WGS84,DAY,LC08_L2SP_159042_20221211_20221219_02_T1,WGS84,LC81590422022345LGN00,8.418,4.934,6.821,289,5,24.28,LC08_L1TP_159042_20221211_20221219_02_T1,LC08_L2SP_159042_20221211_20221219_02_T1,LC81590422022345LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"25°59'32.96""N",25.99249,"57°05'35.34""E",57.09315,15.83,OLI_TIRS,12/11/2022 6:40,LGN,12/11/2022 6:40,155.563289,36.93771551,FINAL,159,42,40,159,42,Landsat
,T1,2,"23°29'19.43""N",23.48873,"55°37'12.68""E",55.62019,"23°29'32.86""N",23.49246,"57°51'42.59""E",57.86183,"25°35'45.92""N",25.59609,"55°35'49.02""E",55.59695,"25°36'00.72""N",25.6002,"57°52'34.86""E",57.87635,OLI_TIRS_L2SP,12/11/2022,12/20/2022,12/20/2022,,WGS84,DAY,LC08_L2SP_159043_20221211_20221220_02_T1,WGS84,LC81590432022345LGN00,7.215,4.779,5.406,397,5,13.2,LC08_L1TP_159043_20221211_20221220_02_T1,LC08_L2SP_159043_20221211_20221220_02_T1,LC81590432022345LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"24°33'10.48""N",24.55291,"56°44'26.38""E",56.74066,7.64,OLI_TIRS,12/11/2022 6:40,LGN,12/11/2022 6:41,154.8315261,38.14858704,FINAL,159,43,40,159,43,Landsat
,T1,2,"22°02'38.83""N",22.04412,"55°17'19.54""E",55.28876,"22°03'08.21""N",22.05228,"57°30'24.70""E",57.50686,"24°09'15.26""N",24.15424,"55°15'42.52""E",55.26181,"24°09'47.81""N",24.16328,"57°30'53.46""E",57.51485,OLI_TIRS_L2SP,12/11/2022,12/20/2022,12/20/2022,,WGS84,DAY,LC08_L2SP_159044_20221211_20221220_02_T1,WGS84,LC81590442022345LGN00,7.465,4.712,5.789,762,5,1.65,LC08_L1TP_159044_20221211_20221220_02_T1,LC08_L2SP_159044_20221211_20221220_02_T1,LC81590442022345LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"23°06'45.54""N",23.11265,"56°23'37.64""E",56.39379,1.65,OLI_TIRS,12/11/2022 6:41,LGN,12/11/2022 6:41,154.0691468,39.3504785,FINAL,159,44,40,159,44,Landsat
,T1,2,"20°36'06.01""N",20.60167,"54°57'25.85""E",54.95718,"20°36'49.21""N",20.61367,"57°09'33.55""E",57.15932,"22°42'52.09""N",22.71447,"54°55'37.96""E",54.92721,"22°43'40.19""N",22.72783,"57°09'41.98""E",57.16166,OLI_TIRS_L2SP,12/11/2022,12/20/2022,12/20/2022,,WGS84,DAY,LC08_L2SP_159045_20221211_20221220_02_T1,WGS84,LC81590452022345LGN00,7.556,4.819,5.82,615,5,0.69,LC08_L1TP_159045_20221211_20221220_02_T1,LC08_L2SP_159045_20221211_20221220_02_T1,LC81590452022345LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"21°40'18.26""N",21.67174,"56°03'07.81""E",56.05217,0.69,OLI_TIRS,12/11/2022 6:41,LGN,12/11/2022 6:41,153.2735886,40.54269261,FINAL,159,45,40,159,45,Landsat
,T1,2,"26°23'32.14""N",26.39226,"51°40'18.19""E",51.67172,"26°21'48.78""N",26.36355,"53°56'38.58""E",53.94405,"28°28'58.80""N",28.483,"51°41'04.20""E",51.6845,"28°27'05.87""N",28.45163,"53°59'59.89""E",53.99997,OLI_TIRS_L2SP,12/16/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_162041_20221216_20221227_02_T1,WGS84,LC81620412022350LGN02,7.081,4.754,5.247,813,5,6.52,LC08_L1TP_162041_20221216_20221227_02_T1,LC08_L2SP_162041_20221216_20221227_02_T1,LC81620412022350LGN02,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"27°25'53.18""N",27.43144,"52°49'32.41""E",52.82567,5.95,OLI_TIRS,12/16/2022 6:58,LGN,12/16/2022 6:58,155.8008477,35.21194107,FINAL,162,41,39,162,41,Landsat
,T1,2,"24°56'58.34""N",24.94954,"51°19'40.37""E",51.32788,"24°55'39.25""N",24.92757,"53°34'45.98""E",53.57944,"27°02'26.95""N",27.04082,"51°20'01.46""E",51.33374,"27°01'00.19""N",27.01672,"53°37'31.62""E",53.62545,OLI_TIRS_L2SP,12/16/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_162042_20221216_20221227_02_T1,WGS84,LC81620422022350LGN02,7.048,4.663,5.284,70,5,3.66,LC08_L1TP_162042_20221216_20221227_02_T1,LC08_L2SP_162042_20221216_20221227_02_T1,LC81620422022350LGN02,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"25°59'34.48""N",25.99291,"52°28'01.24""E",52.46701,2.45,OLI_TIRS,12/16/2022 6:58,LGN,12/16/2022 6:59,155.1009682,36.42431178,FINAL,162,42,39,162,42,Landsat
,T1,2,"23°30'20.45""N",23.50568,"50°59'21.23""E",50.98923,"23°29'23.57""N",23.48988,"53°13'07.82""E",53.21884,"25°36'00.40""N",25.60011,"50°59'20.58""E",50.98905,"25°34'57.76""N",25.58271,"53°15'21.46""E",53.25596,OLI_TIRS_L2SP,12/16/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_162043_20221216_20221227_02_T1,WGS84,LC81620432022350LGN02,8.085,5.021,6.337,349,5,8.83,LC08_L1TP_162043_20221216_20221227_02_T1,LC08_L2SP_162043_20221216_20221227_02_T1,LC81620432022350LGN02,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"24°33'11.09""N",24.55308,"52°06'51.88""E",52.11441,5.98,OLI_TIRS,12/16/2022 6:59,LGN,12/16/2022 6:59,154.373258,37.62882642,FINAL,162,43,39,162,43,Landsat
,T1,2,"22°03'38.99""N",22.06083,"50°39'28.33""E",50.65787,"22°03'02.05""N",22.05057,"52°51'51.80""E",52.86439,"24°09'39.74""N",24.16104,"50°39'09.04""E",50.65251,"24°08'58.88""N",24.14969,"52°53'36.96""E",52.8936,OLI_TIRS_L2SP,12/16/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_162044_20221216_20221227_02_T1,WGS84,LC81620442022350LGN02,9.04,5.562,7.126,593,5,0.05,LC08_L1TP_162044_20221216_20221227_02_T1,LC08_L2SP_162044_20221216_20221227_02_T1,LC81620442022350LGN02,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"23°06'46.15""N",23.11282,"51°46'03.29""E",51.76758,0.07,OLI_TIRS,12/16/2022 6:59,LGN,12/16/2022 7:00,153.6156941,38.82413757,FINAL,162,44,39,162,44,Landsat
,T1,2,"26°20'09.53""N",26.33598,"53°13'36.44""E",53.22679,"26°22'42.28""N",26.37841,"55°33'16.38""E",55.55455,"28°27'55.73""N",28.46548,"53°09'13.18""E",53.15366,"28°30'42.98""N",28.51194,"55°31'35.26""E",55.52646,OLI_TIRS_L2SP,12/17/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_161041_20221217_20230317_02_T1,WGS84,LC91610412022351LGN01,7.664,4.697,6.056,865,5,1.46,LC09_L1TP_161041_20221217_20230317_02_T1,LC09_L2SP_161041_20221217_20230317_02_T1,LC91610412022351LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"27°25'53""N",27.43139,"54°21'57.92""E",54.36609,1.34,OLI_TIRS,12/17/2022 6:52,LGN,12/17/2022 6:52,155.68216,35.12651838,,161,41,40,161,41,Landsat
,T1,2,"24°58'04.91""N",24.96803,"52°51'51.62""E",52.86434,"24°55'24.06""N",24.92335,"55°05'45.20""E",55.09589,"27°02'40.81""N",27.04467,"52°53'50.75""E",52.89743,"26°59'44.52""N",26.9957,"55°10'06.24""E",55.1684,OLI_TIRS_L2SP,12/17/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_161042_20221217_20230317_02_T1,WGS84,LC91610422022351LGN01,7.04,4.192,5.656,320,5,9.31,LC09_L1TP_161042_20221217_20230317_02_T1,LC09_L2SP_161042_20221217_20230317_02_T1,LC91610422022351LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"25°59'34.48""N",25.99291,"54°00'26.60""E",54.00739,1.49,OLI_TIRS,12/17/2022 6:52,LGN,12/17/2022 6:53,154.9822902,36.33715334,,161,42,39,161,42,Landsat
,T1,2,"23°31'21.32""N",23.52259,"52°31'33.92""E",52.52609,"23°29'06.79""N",23.48522,"54°44'10.50""E",54.73625,"25°36'09.79""N",25.60272,"52°33'05.36""E",52.55149,"25°33'41.76""N",25.5616,"54°47'53.84""E",54.79829,OLI_TIRS_L2SP,12/17/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_161043_20221217_20230317_02_T1,WGS84,LC91610432022351LGN01,8.562,5.726,6.366,208,5,20.14,LC09_L1TP_161043_20221217_20230317_02_T1,LC09_L2SP_161043_20221217_20230317_02_T1,LC91610432022351LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"24°33'10.37""N",24.55288,"53°39'17.14""E",53.65476,10.1,OLI_TIRS,12/17/2022 6:52,LGN,12/17/2022 6:53,154.2546122,37.54014274,,161,43,39,161,43,Landsat
,T1,2,"22°04'42.67""N",22.07852,"52°11'35.45""E",52.19318,"22°02'52.33""N",22.04787,"54°23'01.39""E",54.38372,"24°09'43.34""N",24.16204,"52°12'42.30""E",52.21175,"24°07'41.34""N",24.12815,"54°26'10.57""E",54.43627,OLI_TIRS_L2SP,12/17/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_161044_20221217_20230317_02_T1,WGS84,LC91610442022351LGN01,8.202,5.074,6.445,576,5,6.44,LC09_L1TP_161044_20221217_20230317_02_T1,LC09_L2SP_161044_20221217_20230317_02_T1,LC91610442022351LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"23°06'44.82""N",23.11245,"53°18'28.37""E",53.30788,6.44,OLI_TIRS,12/17/2022 6:53,LGN,12/17/2022 6:53,153.4971209,38.73386544,,161,44,39,161,44,Landsat
,T1,2,"20°37'59.74""N",20.63326,"51°51'53.35""E",51.86482,"20°36'31.39""N",20.60872,"54°02'14.60""E",54.03739,"22°43'12.29""N",22.72008,"51°52'38.50""E",51.87736,"22°41'34.08""N",22.6928,"54°04'52.90""E",54.08136,OLI_TIRS_L2SP,12/17/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_161045_20221217_20230317_02_T1,WGS84,LC91610452022351LGN01,7.793,5.027,5.954,862,5,0,LC09_L1TP_161045_20221217_20230317_02_T1,LC09_L2SP_161045_20221217_20230317_02_T1,LC91610452022351LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"21°40'17.72""N",21.67159,"52°57'58.28""E",52.96619,0,OLI_TIRS,12/17/2022 6:53,LGN,12/17/2022 6:54,152.7071658,39.91761106,,161,45,39,161,45,Landsat
,T1,2,"26°21'17.64""N",26.3549,"54°46'34.82""E",54.77634,"26°22'19.70""N",26.37214,"57°05'06.72""E",57.0852,"28°28'26.26""N",28.47396,"54°44'00.49""E",54.73347,"28°29'34.15""N",28.49282,"57°05'12.66""E",57.08685,OLI_TIRS_L2SP,12/18/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_160041_20221218_20221227_02_T1,WGS84,LC81600412022352LGN00,8.175,5.074,6.41,619,5,1.91,LC08_L1TP_160041_20221218_20221227_02_T1,LC08_L2SP_160041_20221218_20221227_02_T1,LC81600412022352LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"27°25'53.36""N",27.43149,"55°55'17.76""E",55.9216,7.13,OLI_TIRS,12/18/2022 6:45,LGN,12/18/2022 6:46,155.5843924,35.05651966,FINAL,160,41,40,160,41,Landsat
,T1,2,"24°54'41.65""N",24.91157,"54°26'05.10""E",54.43475,"24°56'00.13""N",24.93337,"56°42'56.66""E",56.71574,"27°01'59.59""N",27.03322,"54°23'17.77""E",54.38827,"27°03'25.81""N",27.05717,"56°42'38.09""E",56.71058,OLI_TIRS_L2SP,12/18/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_160042_20221218_20221227_02_T1,WGS84,LC81600422022352LGN00,8.063,4.93,6.38,527,5,13.78,LC08_L1TP_160042_20221218_20221227_02_T1,LC08_L2SP_160042_20221218_20221227_02_T1,LC81600422022352LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"25°59'32.89""N",25.99247,"55°33'46.12""E",55.56281,23.99,OLI_TIRS,12/18/2022 6:46,LGN,12/18/2022 6:46,154.8843445,36.26624002,FINAL,160,42,40,160,42,Landsat
,T1,2,"23°28'13.80""N",23.4705,"54°05'47.44""E",54.09651,"23°29'46.36""N",23.49621,"56°21'16.49""E",56.35458,"25°35'31.06""N",25.59196,"54°02'50.14""E",54.04726,"25°37'13.12""N",25.62031,"56°20'37.03""E",56.34362,OLI_TIRS_L2SP,12/18/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_160043_20221218_20221227_02_T1,WGS84,LC81600432022352LGN00,6.829,4.645,5.006,646,5,4.42,LC08_L1TP_160043_20221218_20221227_02_T1,LC08_L2SP_160043_20221218_20221227_02_T1,LC81600432022352LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"24°33'10.51""N",24.55292,"55°12'36.79""E",55.21022,5.94,OLI_TIRS,12/18/2022 6:46,LGN,12/18/2022 6:47,154.1568928,37.46738657,FINAL,160,43,40,160,43,Landsat
,T1,2,"22°01'44.90""N",22.02914,"53°45'39.35""E",53.76093,"22°03'29.23""N",22.05812,"55°59'52.40""E",55.99789,"24°09'01.12""N",24.15031,"53°42'34.67""E",53.70963,"24°10'56.71""N",24.18242,"55°58'55.16""E",55.98199,OLI_TIRS_L2SP,12/18/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_160044_20221218_20221227_02_T1,WGS84,LC81600442022352LGN00,7.941,5.011,6.161,554,5,0.48,LC08_L1TP_160044_20221218_20221227_02_T1,LC08_L2SP_160044_20221218_20221227_02_T1,LC81600442022352LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"23°06'45.65""N",23.11268,"54°51'48.17""E",54.86338,0.48,OLI_TIRS,12/18/2022 6:47,LGN,12/18/2022 6:47,153.3996323,38.659525,FINAL,160,44,40,160,44,Landsat
,T1,2,"20°35'06.22""N",20.58506,"53°25'59.20""E",53.43311,"20°36'59.62""N",20.61656,"55°38'41.64""E",55.6449,"22°42'30.92""N",22.70859,"53°22'49.73""E",53.38048,"22°44'37.21""N",22.74367,"55°37'29.53""E",55.62487,OLI_TIRS_L2SP,12/18/2022,12/27/2022,12/27/2022,,WGS84,DAY,LC08_L2SP_160045_20221218_20221227_02_T1,WGS84,LC81600452022352LGN00,7.748,5.055,5.871,928,5,1.26,LC08_L1TP_160045_20221218_20221227_02_T1,LC08_L2SP_160045_20221218_20221227_02_T1,LC81600452022352LGN00,,,,,,,,,NADIR,LPGS_16.1.0,UTM,,,-0.001,,,,,,,,,8,"21°40'17.47""N",21.67152,"54°31'18.08""E",54.52169,1.26,OLI_TIRS,12/18/2022 6:47,LGN,12/18/2022 6:48,152.6098075,39.84209981,FINAL,160,45,40,160,45,Landsat
,T1,2,"24°55'57.97""N",24.93277,"55°58'01.20""E",55.967,"24°55'52.57""N",24.93127,"58°13'51.78""E",58.23105,"27°02'14.21""N",27.03728,"55°56'54.38""E",55.94844,"27°02'08.27""N",27.03563,"58°15'11.41""E",58.25317,OLI_TIRS_L2SP,12/19/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_159042_20221219_20230317_02_T1,WGS84,LC91590422022353LGN01,8.308,4.628,6.9,559,5,5.76,LC09_L1TP_159042_20221219_20230317_02_T1,LC09_L2SP_159042_20221219_20230317_02_T1,LC91590422022353LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,-0.001,,,,,,,,,9,"25°59'33.94""N",25.99276,"57°06'02.02""E",57.10056,3.45,OLI_TIRS,12/19/2022 6:40,LGN,12/19/2022 6:40,154.7581311,36.19237797,,159,42,40,159,42,Landsat
,T1,2,"23°29'19.72""N",23.48881,"55°37'44.40""E",55.629,"23°29'32.68""N",23.49241,"57°52'14.30""E",57.87064,"25°35'46.25""N",25.59618,"55°36'21.28""E",55.60591,"25°36'00.50""N",25.60014,"57°53'07.12""E",57.88531,OLI_TIRS_L2SP,12/19/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_159043_20221219_20230317_02_T1,WGS84,LC91590432022353LGN01,7.332,4.867,5.483,415,5,14.98,LC09_L1TP_159043_20221219_20230317_02_T1,LC09_L2SP_159043_20221219_20230317_02_T1,LC91590432022353LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"24°33'10.84""N",24.55301,"56°44'53.02""E",56.74806,15.36,OLI_TIRS,12/19/2022 6:40,LGN,12/19/2022 6:41,154.0304266,37.39193196,,159,43,40,159,43,Landsat
,T1,2,"22°02'48.80""N",22.04689,"55°17'40.34""E",55.29454,"22°03'17.86""N",22.05496,"57°30'56.12""E",57.51559,"24°09'15.52""N",24.15431,"55°16'03.76""E",55.26771,"24°09'47.70""N",24.16325,"57°31'25.36""E",57.52371,OLI_TIRS_L2SP,12/19/2022,3/17/2023,3/17/2023,,WGS84,DAY,LC09_L2SP_159044_20221219_20230317_02_T1,WGS84,LC91590442022353LGN01,7.746,4.904,5.996,651,5,7.56,LC09_L1TP_159044_20221219_20230317_02_T1,LC09_L2SP_159044_20221219_20230317_02_T1,LC91590442022353LGN01,,,,,,,,,NADIR,LPGS_16.2.0,UTM,,,0,,,,,,,,,9,"23°06'46.12""N",23.11281,"56°24'04.21""E",56.40117,7.56,OLI_TIRS,12/19/2022 6:40,LGN,12/19/2022 6:41,153.2728784,38.58215601,,159,44,40,159,44,Landsat
